time quantity 
0.01173402868318123 -0.000399785001018671
0.01303780964797914 -0.0004441198187477013
0.01434159061277705 -0.0004883691371855292
0.01564537157757497 -0.0005324931901231622
0.01694915254237288 -0.0005764478858996114
0.01825293350717079 -0.0006201863931298846
0.01955671447196871 -0.0006636607986925114
0.02086049543676662 -0.0007068237766389984
0.02216427640156454 -0.0007496301918363812
0.02346805736636245 -0.0007920385677877562
0.02477183833116036 -0.0008340123494896545
0.02607561929595828 -0.0008755209088295857
0.02737940026075619 -0.0009165402513291454
0.02868318122555411 -0.0009570534029093025
0.02998696219035202 -0.0009970504713132655
0.03129074315514994 -0.00103652840392332
0.03259452411994785 -0.001075490480531904
0.03389830508474576 -0.001113945599655608
0.03520208604954368 -0.001151907418293519
0.03650586701434159 -0.001189393412517781
0.03780964797913951 -0.001226423915569264
0.03911342894393742 -0.001263021184813695
0.04041720990873533 -0.001299208537409058
0.04172099087353325 -0.001335009582851043
0.04302477183833116 -0.001370447565289368
0.04432855280312908 -0.001405544824604199
0.04563233376792699 -0.001440322374897107
0.0469361147327249 -0.001474799600659438
0.04823989569752282 -0.001508994061668822
0.04954367666232073 -0.001542921401138209
0.05084745762711865 -0.001576595339887632
0.05215123859191656 -0.00161002774556529
0.05345501955671447 -0.001643228757369997
0.05475880052151239 -0.001676206954356552
0.0560625814863103 -0.001708969546449168
0.05736636245110821 -0.00174152257544602
0.05867014341590613 -0.001773871113565306
0.05997392438070404 -0.001806019446299878
0.06127770534550196 -0.001837971239861069
0.06258148631029987 -0.001869729687280497
0.06388526727509779 -0.001901297633498444
0.0651890482398957 -0.001932677682128237
0.06649282920469361 -0.001963872284159507
0.06779661016949153 -0.001994883812378667
0.06910039113428944 -0.002025714622104324
0.07040417209908735 -0.002056367097458711
0.07170795306388526 -0.002086843685086492
0.07301173402868318 -0.002117146913579226
0.07431551499348109 -0.002147279401872204
0.07561929595827901 -0.002177243858390909
0.07692307692307693 -0.002207043074628601
0.07822685788787484 -0.002236679913809603
0.07953063885267275 -0.002266157299993132
0.08083441981747067 -0.002295478207238411
0.08213820078226858 -0.002324645651144763
0.08344198174706649 -0.002353662683495905
0.0847457627118644 -0.002382532388935488
0.08604954367666232 -0.002411257880161166
0.08735332464146023 -0.002439842294966077
0.08865710560625815 -0.002468288790229423
0.08996088657105607 -0.002496600536168181
0.09126466753585398 -0.002524780708925256
0.09256844850065189 -0.002552832482312972
0.09387222946544981 -0.002580759019011225
0.09517601043024772 -0.002608563460472446
0.09647979139504563 -0.002636248916027206
0.09778357235984354 -0.002663818447111943
0.09908735332464146 -0.002691275045989094
0.1003911342894394 -0.002718621605653837
0.1016949152542373 -0.002745860881044671
0.1029986962190352 -0.002772995439973336
0.1043024771838331 -0.002800027605222688
0.105606258148631 -0.002826959390059613
0.1069100391134289 -0.002853792429085011
0.1082138200782269 -0.002880527909364439
0.1095176010430248 -0.002907166507681858
0.1108213820078227 -0.002933708338120233
0.1121251629726206 -0.002960152913748182
0.1134289439374185 -0.00298649913010518
0.1147327249022164 -0.003012745269835193
0.1160365058670143 -0.003038889036017345
0.1173402868318123 -0.003064927612257407
0.1186440677966102 -0.003090857751344878
0.1199478487614081 -0.003116675890143306
0.121251629726206 -0.003142378287290803
