time energy 
0 0.70708
0.0005005 0.70722
0.001001 0.70736
0.0015015 0.70749
0.002002 0.70763
0.0025025 0.70776
0.003003 0.70789
0.0035035 0.70802
0.004004 0.70814
0.0045045 0.70827
0.005005 0.70839
0.0055055 0.70851
0.006006 0.70863
0.0065065 0.70875
0.007007 0.70886
0.0075075 0.70898
0.008008 0.70909
0.0085085 0.7092
0.009009 0.70931
0.0095095 0.70941
0.01001 0.70952
0.010511 0.70962
0.011011 0.70972
0.011512 0.70982
0.012012 0.70992
0.012513 0.71001
0.013013 0.7101
0.013514 0.7102
0.014014 0.71029
0.014515 0.71037
0.015015 0.71046
0.015516 0.71055
0.016016 0.71063
0.016517 0.71071
0.017017 0.71079
0.017518 0.71087
0.018018 0.71094
0.018519 0.71102
0.019019 0.71109
0.01952 0.71116
0.02002 0.71123
0.020521 0.7113
0.021021 0.71137
0.021522 0.71143
0.022022 0.71149
0.022523 0.71156
0.023023 0.71161
0.023524 0.71167
0.024024 0.71173
0.024525 0.71178
0.025025 0.71184
0.025526 0.71189
0.026026 0.71194
0.026527 0.71199
0.027027 0.71203
0.027528 0.71208
0.028028 0.71212
0.028529 0.71216
0.029029 0.7122
0.02953 0.71224
0.03003 0.71228
0.030531 0.71231
0.031031 0.71234
0.031532 0.71238
0.032032 0.71241
0.032533 0.71243
0.033033 0.71246
0.033534 0.71249
0.034034 0.71251
0.034535 0.71253
0.035035 0.71255
0.035536 0.71257
0.036036 0.71259
0.036537 0.7126
0.037037 0.71262
0.037538 0.71263
0.038038 0.71264
0.038539 0.71265
0.039039 0.71265
0.03954 0.71266
0.04004 0.71266
0.040541 0.71266
0.041041 0.71266
0.041542 0.71266
0.042042 0.71266
0.042543 0.71266
0.043043 0.71265
0.043544 0.71264
0.044044 0.71263
0.044545 0.71262
0.045045 0.71261
0.045546 0.71259
0.046046 0.71257
0.046547 0.71255
0.047047 0.71253
0.047548 0.71251
0.048048 0.71249
0.048549 0.71246
0.049049 0.71244
0.04955 0.71241
0.05005 0.71238
0.050551 0.71234
0.051051 0.71231
0.051552 0.71227
0.052052 0.71223
0.052553 0.71219
0.053053 0.71215
0.053554 0.71211
0.054054 0.71206
0.054555 0.71202
0.055055 0.71197
0.055556 0.71192
0.056056 0.71187
0.056557 0.71181
0.057057 0.71176
0.057558 0.7117
0.058058 0.71164
0.058559 0.71158
0.059059 0.71152
0.05956 0.71145
0.06006 0.71138
0.060561 0.71131
0.061061 0.71124
0.061562 0.71117
0.062062 0.7111
0.062563 0.71102
0.063063 0.71094
0.063564 0.71086
0.064064 0.71078
0.064565 0.7107
0.065065 0.71062
0.065566 0.71053
0.066066 0.71044
0.066567 0.71035
0.067067 0.71026
0.067568 0.71016
0.068068 0.71007
0.068569 0.70997
0.069069 0.70987
0.06957 0.70977
0.07007 0.70966
0.070571 0.70956
0.071071 0.70945
0.071572 0.70934
0.072072 0.70923
0.072573 0.70912
0.073073 0.709
0.073574 0.70888
0.074074 0.70877
0.074575 0.70865
0.075075 0.70852
0.075576 0.7084
0.076076 0.70827
0.076577 0.70815
0.077077 0.70802
0.077578 0.70788
0.078078 0.70775
0.078579 0.70761
0.079079 0.70748
0.07958 0.70734
0.08008 0.7072
0.080581 0.70705
0.081081 0.70691
0.081582 0.70676
0.082082 0.70661
0.082583 0.70646
0.083083 0.70631
0.083584 0.70616
0.084084 0.706
0.084585 0.70584
0.085085 0.70568
0.085586 0.70552
0.086086 0.70536
0.086587 0.70519
0.087087 0.70502
0.087588 0.70485
0.088088 0.70468
0.088589 0.70451
0.089089 0.70433
0.08959 0.70416
0.09009 0.70398
0.090591 0.7038
0.091091 0.70362
0.091592 0.70343
0.092092 0.70325
0.092593 0.70306
0.093093 0.70287
0.093594 0.70268
0.094094 0.70248
0.094595 0.70229
0.095095 0.70209
0.095596 0.70189
0.096096 0.70169
0.096597 0.70149
0.097097 0.70128
0.097598 0.70108
0.098098 0.70087
0.098599 0.70066
0.099099 0.70045
0.0996 0.70023
0.1001 0.70002
0.1006 0.6998
0.1011 0.69958
0.1016 0.69936
0.1021 0.69914
0.1026 0.69891
0.1031 0.69869
0.1036 0.69846
0.1041 0.69823
0.1046 0.698
0.10511 0.69776
0.10561 0.69753
0.10611 0.69729
0.10661 0.69705
0.10711 0.69681
0.10761 0.69657
0.10811 0.69633
0.10861 0.69608
0.10911 0.69584
0.10961 0.69559
0.11011 0.69534
0.11061 0.69508
0.11111 0.69483
0.11161 0.69457
0.11211 0.69432
0.11261 0.69406
0.11311 0.6938
0.11361 0.69353
0.11411 0.69327
0.11461 0.693
0.11512 0.69274
0.11562 0.69247
0.11612 0.6922
0.11662 0.69192
0.11712 0.69165
0.11762 0.69137
0.11812 0.6911
0.11862 0.69082
0.11912 0.69054
0.11962 0.69026
0.12012 0.68997
0.12062 0.68969
0.12112 0.6894
0.12162 0.68911
0.12212 0.68882
0.12262 0.68853
0.12312 0.68824
0.12362 0.68795
0.12412 0.68765
0.12462 0.68735
0.12513 0.68705
0.12563 0.68675
0.12613 0.68645
0.12663 0.68615
0.12713 0.68584
0.12763 0.68554
0.12813 0.68523
0.12863 0.68492
0.12913 0.68461
0.12963 0.6843
0.13013 0.68398
0.13063 0.68367
0.13113 0.68335
0.13163 0.68303
0.13213 0.68271
0.13263 0.68239
0.13313 0.68207
0.13363 0.68175
0.13413 0.68142
0.13463 0.6811
0.13514 0.68077
0.13564 0.68044
0.13614 0.68011
0.13664 0.67978
0.13714 0.67945
0.13764 0.67911
0.13814 0.67878
0.13864 0.67844
0.13914 0.6781
0.13964 0.67776
0.14014 0.67742
0.14064 0.67708
0.14114 0.67674
0.14164 0.67639
0.14214 0.67605
0.14264 0.6757
0.14314 0.67535
0.14364 0.675
0.14414 0.67465
0.14464 0.6743
0.14515 0.67395
0.14565 0.67359
0.14615 0.67324
0.14665 0.67288
0.14715 0.67252
0.14765 0.67217
0.14815 0.67181
0.14865 0.67144
0.14915 0.67108
0.14965 0.67072
0.15015 0.67035
0.15065 0.66999
0.15115 0.66962
0.15165 0.66925
0.15215 0.66889
0.15265 0.66852
0.15315 0.66814
0.15365 0.66777
0.15415 0.6674
0.15465 0.66703
0.15516 0.66665
0.15566 0.66627
0.15616 0.6659
0.15666 0.66552
0.15716 0.66514
0.15766 0.66476
0.15816 0.66438
0.15866 0.66399
0.15916 0.66361
0.15966 0.66322
0.16016 0.66284
0.16066 0.66245
0.16116 0.66206
0.16166 0.66167
0.16216 0.66128
0.16266 0.66089
0.16316 0.6605
0.16366 0.66011
0.16416 0.65971
0.16466 0.65932
0.16517 0.65892
0.16567 0.65852
0.16617 0.65812
0.16667 0.65772
0.16717 0.65732
0.16767 0.65692
0.16817 0.65652
0.16867 0.65611
0.16917 0.65571
0.16967 0.6553
0.17017 0.65489
0.17067 0.65448
0.17117 0.65407
0.17167 0.65366
0.17217 0.65324
0.17267 0.65283
0.17317 0.65241
0.17367 0.652
0.17417 0.65158
0.17467 0.65116
0.17518 0.65073
0.17568 0.65031
0.17618 0.64989
0.17668 0.64946
0.17718 0.64903
0.17768 0.6486
0.17818 0.64817
0.17868 0.64774
0.17918 0.6473
0.17968 0.64687
0.18018 0.64643
0.18068 0.64599
0.18118 0.64555
0.18168 0.6451
0.18218 0.64466
0.18268 0.64421
0.18318 0.64376
0.18368 0.64331
0.18418 0.64285
0.18468 0.6424
0.18519 0.64194
0.18569 0.64148
0.18619 0.64102
0.18669 0.64055
0.18719 0.64009
0.18769 0.63962
0.18819 0.63915
0.18869 0.63867
0.18919 0.6382
0.18969 0.63772
0.19019 0.63724
0.19069 0.63676
0.19119 0.63627
0.19169 0.63579
0.19219 0.6353
0.19269 0.63481
0.19319 0.63432
0.19369 0.63382
0.19419 0.63332
0.19469 0.63282
0.1952 0.63232
0.1957 0.63182
0.1962 0.63131
0.1967 0.63081
0.1972 0.6303
0.1977 0.62979
0.1982 0.62928
0.1987 0.62876
0.1992 0.62825
0.1997 0.62773
0.2002 0.62721
0.2007 0.62669
0.2012 0.62617
0.2017 0.62565
0.2022 0.62513
0.2027 0.6246
0.2032 0.62408
0.2037 0.62355
0.2042 0.62303
0.2047 0.6225
0.20521 0.62198
0.20571 0.62145
0.20621 0.62093
0.20671 0.6204
0.20721 0.61988
0.20771 0.61935
0.20821 0.61883
0.20871 0.61831
0.20921 0.61779
0.20971 0.61727
0.21021 0.61675
0.21071 0.61623
0.21121 0.61571
0.21171 0.61519
0.21221 0.61467
0.21271 0.61416
0.21321 0.61364
0.21371 0.61313
0.21421 0.61262
0.21471 0.61211
0.21522 0.6116
0.21572 0.61109
0.21622 0.61058
0.21672 0.61007
0.21722 0.60956
0.21772 0.60906
0.21822 0.60855
0.21872 0.60804
0.21922 0.60754
0.21972 0.60703
0.22022 0.60652
0.22072 0.60602
0.22122 0.60551
0.22172 0.605
0.22222 0.6045
0.22272 0.60399
0.22322 0.60348
0.22372 0.60297
0.22422 0.60247
0.22472 0.60196
0.22523 0.60145
0.22573 0.60094
0.22623 0.60043
0.22673 0.59991
0.22723 0.5994
0.22773 0.59889
0.22823 0.59837
0.22873 0.59786
0.22923 0.59734
0.22973 0.59682
0.23023 0.5963
0.23073 0.59578
0.23123 0.59526
0.23173 0.59474
0.23223 0.59422
0.23273 0.59369
0.23323 0.59317
0.23373 0.59264
0.23423 0.59211
0.23473 0.59158
0.23524 0.59105
0.23574 0.59052
0.23624 0.58999
0.23674 0.58945
0.23724 0.58892
0.23774 0.58838
0.23824 0.58784
0.23874 0.5873
0.23924 0.58676
0.23974 0.58622
0.24024 0.58568
0.24074 0.58513
0.24124 0.58459
0.24174 0.58404
0.24224 0.58349
0.24274 0.58294
0.24324 0.58239
0.24374 0.58184
