time energy 
0 0.65566
0.0005005 0.6563
0.001001 0.65694
0.0015015 0.65758
0.002002 0.65824
0.0025025 0.6589
0.003003 0.65957
0.0035035 0.66024
0.004004 0.66092
0.0045045 0.66161
0.005005 0.66231
0.0055055 0.66302
0.006006 0.66373
0.0065065 0.66445
0.007007 0.66518
0.0075075 0.66591
0.008008 0.66666
0.0085085 0.66741
0.009009 0.66817
0.0095095 0.66893
0.01001 0.66971
0.010511 0.67049
0.011011 0.67128
0.011512 0.67208
0.012012 0.67288
0.012513 0.67369
0.013013 0.67451
0.013514 0.67534
0.014014 0.67618
0.014515 0.67702
0.015015 0.67787
0.015516 0.67872
0.016016 0.67959
0.016517 0.68046
0.017017 0.68134
0.017518 0.68223
0.018018 0.68312
0.018519 0.68402
0.019019 0.68493
0.01952 0.68585
0.02002 0.68677
0.020521 0.68771
0.021021 0.68865
0.021522 0.6896
0.022022 0.69055
0.022523 0.69152
0.023023 0.69249
0.023524 0.69347
0.024024 0.69446
0.024525 0.69546
0.025025 0.69647
0.025526 0.69749
0.026026 0.69851
0.026527 0.69955
0.027027 0.70059
0.027528 0.70164
0.028028 0.70271
0.028529 0.70378
0.029029 0.70486
0.02953 0.70595
0.03003 0.70705
0.030531 0.70817
0.031031 0.70929
0.031532 0.71042
0.032032 0.71156
0.032533 0.71271
0.033033 0.71387
0.033534 0.71504
0.034034 0.71622
0.034535 0.71742
0.035035 0.71862
0.035536 0.71983
0.036036 0.72105
0.036537 0.72228
0.037037 0.72352
0.037538 0.72477
0.038038 0.72603
0.038539 0.7273
0.039039 0.72858
0.03954 0.72987
0.04004 0.73117
0.040541 0.73247
0.041041 0.73379
0.041542 0.73512
0.042042 0.73646
0.042543 0.7378
0.043043 0.73916
0.043544 0.74053
0.044044 0.74191
0.044545 0.74329
0.045045 0.74469
0.045546 0.7461
0.046046 0.74752
0.046547 0.74895
0.047047 0.75039
0.047548 0.75184
0.048048 0.7533
0.048549 0.75477
0.049049 0.75626
0.04955 0.75775
0.05005 0.75926
0.050551 0.76078
0.051051 0.76231
0.051552 0.76385
0.052052 0.76541
0.052553 0.76698
0.053053 0.76856
0.053554 0.77015
0.054054 0.77175
0.054555 0.77337
0.055055 0.775
0.055556 0.77664
0.056056 0.77829
0.056557 0.77996
0.057057 0.78164
0.057558 0.78333
0.058058 0.78503
0.058559 0.78675
0.059059 0.78848
0.05956 0.79022
0.06006 0.79198
0.060561 0.79374
0.061061 0.79552
0.061562 0.79731
0.062062 0.79911
0.062563 0.80093
0.063063 0.80275
0.063564 0.80459
0.064064 0.80644
0.064565 0.80831
0.065065 0.81018
0.065566 0.81207
0.066066 0.81397
0.066567 0.81589
0.067067 0.81781
0.067568 0.81975
0.068068 0.8217
0.068569 0.82366
0.069069 0.82564
0.06957 0.82763
0.07007 0.82963
0.070571 0.83165
0.071071 0.83368
0.071572 0.83573
0.072072 0.83778
0.072573 0.83986
0.073073 0.84194
0.073574 0.84404
0.074074 0.84616
0.074575 0.84829
0.075075 0.85043
0.075576 0.85259
0.076076 0.85477
0.076577 0.85696
0.077077 0.85916
0.077578 0.86138
0.078078 0.86362
0.078579 0.86587
0.079079 0.86813
0.07958 0.87041
0.08008 0.87271
0.080581 0.87502
0.081081 0.87735
0.081582 0.87969
0.082082 0.88204
0.082583 0.88441
0.083083 0.8868
0.083584 0.8892
0.084084 0.89161
0.084585 0.89404
0.085085 0.89648
0.085586 0.89894
0.086086 0.90142
0.086587 0.9039
0.087087 0.90641
0.087588 0.90892
0.088088 0.91145
0.088589 0.914
0.089089 0.91656
0.08959 0.91914
0.09009 0.92173
0.090591 0.92434
0.091091 0.92696
0.091592 0.9296
0.092092 0.93225
0.092593 0.93492
0.093093 0.9376
0.093594 0.9403
0.094094 0.94302
0.094595 0.94575
0.095095 0.9485
0.095596 0.95127
0.096096 0.95405
0.096597 0.95685
0.097097 0.95967
0.097598 0.96251
0.098098 0.96536
0.098599 0.96823
0.099099 0.97112
0.0996 0.97402
0.1001 0.97694
0.1006 0.97988
0.1011 0.98284
0.1016 0.98581
0.1021 0.9888
0.1026 0.99181
0.1031 0.99483
0.1036 0.99787
0.1041 1.0009
0.1046 1.004
0.10511 1.0071
0.10561 1.0102
0.10611 1.0133
0.10661 1.0165
0.10711 1.0196
0.10761 1.0228
0.10811 1.026
0.10861 1.0292
0.10911 1.0324
0.10961 1.0357
0.11011 1.0389
0.11061 1.0422
0.11111 1.0455
0.11161 1.0488
0.11211 1.0521
0.11261 1.0555
0.11311 1.0588
0.11361 1.0622
0.11411 1.0656
0.11461 1.069
0.11512 1.0724
0.11562 1.0759
0.11612 1.0793
0.11662 1.0828
0.11712 1.0863
0.11762 1.0898
0.11812 1.0933
0.11862 1.0969
0.11912 1.1005
0.11962 1.1041
0.12012 1.1077
0.12062 1.1113
0.12112 1.1149
0.12162 1.1186
0.12212 1.1223
0.12262 1.126
0.12312 1.1297
0.12362 1.1334
0.12412 1.1372
0.12462 1.1409
0.12513 1.1447
0.12563 1.1485
0.12613 1.1524
0.12663 1.1562
0.12713 1.16
0.12763 1.1639
0.12813 1.1678
0.12863 1.1717
0.12913 1.1756
0.12963 1.1796
0.13013 1.1835
0.13063 1.1875
0.13113 1.1915
0.13163 1.1955
0.13213 1.1995
0.13263 1.2035
0.13313 1.2076
0.13363 1.2117
0.13413 1.2158
0.13463 1.2199
0.13514 1.224
0.13564 1.2281
0.13614 1.2323
0.13664 1.2364
0.13714 1.2406
0.13764 1.2448
0.13814 1.249
0.13864 1.2533
0.13914 1.2575
0.13964 1.2618
0.14014 1.2661
0.14064 1.2704
0.14114 1.2747
0.14164 1.279
0.14214 1.2834
0.14264 1.2877
0.14314 1.2921
0.14364 1.2965
0.14414 1.301
0.14464 1.3054
0.14515 1.3098
0.14565 1.3143
0.14615 1.3188
0.14665 1.3233
0.14715 1.3278
0.14765 1.3323
0.14815 1.3369
0.14865 1.3414
0.14915 1.346
0.14965 1.3506
0.15015 1.3552
0.15065 1.3598
0.15115 1.3644
0.15165 1.369
0.15215 1.3737
0.15265 1.3783
0.15315 1.383
0.15365 1.3877
0.15415 1.3924
0.15465 1.3971
0.15516 1.4018
0.15566 1.4066
0.15616 1.4113
0.15666 1.4161
0.15716 1.4208
0.15766 1.4256
0.15816 1.4304
0.15866 1.4352
0.15916 1.44
0.15966 1.4449
0.16016 1.4497
0.16066 1.4546
0.16116 1.4594
0.16166 1.4643
0.16216 1.4692
0.16266 1.4741
0.16316 1.479
0.16366 1.484
0.16416 1.4889
0.16466 1.4938
0.16517 1.4988
0.16567 1.5038
0.16617 1.5087
0.16667 1.5137
0.16717 1.5187
0.16767 1.5237
0.16817 1.5287
0.16867 1.5337
0.16917 1.5388
0.16967 1.5438
0.17017 1.5488
0.17067 1.5539
0.17117 1.5589
0.17167 1.564
0.17217 1.5691
0.17267 1.5741
0.17317 1.5792
0.17367 1.5843
0.17417 1.5893
0.17467 1.5944
0.17518 1.5995
0.17568 1.6046
0.17618 1.6097
0.17668 1.6148
0.17718 1.6199
0.17768 1.625
0.17818 1.6301
0.17868 1.6352
0.17918 1.6403
0.17968 1.6455
0.18018 1.6506
0.18068 1.6557
0.18118 1.6608
0.18168 1.666
0.18218 1.6711
0.18268 1.6762
0.18318 1.6814
0.18368 1.6865
0.18418 1.6916
0.18468 1.6968
0.18519 1.7019
0.18569 1.7071
0.18619 1.7122
0.18669 1.7174
0.18719 1.7225
0.18769 1.7276
0.18819 1.7328
0.18869 1.7379
0.18919 1.743
0.18969 1.7481
0.19019 1.7533
0.19069 1.7584
0.19119 1.7635
0.19169 1.7686
0.19219 1.7737
0.19269 1.7788
0.19319 1.7839
0.19369 1.7889
0.19419 1.794
0.19469 1.7991
0.1952 1.8041
0.1957 1.8091
0.1962 1.8142
0.1967 1.8192
0.1972 1.8242
0.1977 1.8292
0.1982 1.8342
0.1987 1.8392
0.1992 1.8442
0.1997 1.8492
0.2002 1.8542
0.2007 1.8591
0.2012 1.8641
0.2017 1.869
0.2022 1.8739
0.2027 1.8789
0.2032 1.8838
0.2037 1.8887
0.2042 1.8936
0.2047 1.8984
0.20521 1.9033
0.20571 1.9081
0.20621 1.913
0.20671 1.9178
0.20721 1.9226
0.20771 1.9274
0.20821 1.9322
0.20871 1.9369
0.20921 1.9417
0.20971 1.9464
0.21021 1.9511
0.21071 1.9558
0.21121 1.9605
0.21171 1.9651
