time energy 
0 0.68088
0.0005005 0.68091
0.001001 0.68094
0.0015015 0.68097
0.002002 0.681
0.0025025 0.68103
0.003003 0.68107
0.0035035 0.68112
0.004004 0.68117
0.0045045 0.68123
0.005005 0.68129
0.0055055 0.68136
0.006006 0.68143
0.0065065 0.68151
0.007007 0.68159
0.0075075 0.68167
0.008008 0.68176
0.0085085 0.68184
0.009009 0.68193
0.0095095 0.68201
0.01001 0.68209
0.010511 0.68216
0.011011 0.68223
0.011512 0.68229
0.012012 0.68236
0.012513 0.68242
0.013013 0.68247
0.013514 0.68253
0.014014 0.68258
0.014515 0.68264
0.015015 0.6827
0.015516 0.68276
0.016016 0.68283
0.016517 0.68291
0.017017 0.68299
0.017518 0.68307
0.018018 0.68316
0.018519 0.68326
0.019019 0.68336
0.01952 0.68347
0.02002 0.68358
0.020521 0.68368
0.021021 0.68379
0.021522 0.6839
0.022022 0.684
0.022523 0.68411
0.023023 0.6842
0.023524 0.6843
0.024024 0.68438
0.024525 0.68447
0.025025 0.68455
0.025526 0.68462
0.026026 0.6847
0.026527 0.68478
0.027027 0.68485
0.027528 0.68493
0.028028 0.68502
0.028529 0.6851
0.029029 0.6852
0.02953 0.6853
0.03003 0.6854
0.030531 0.68551
0.031031 0.68563
0.031532 0.68575
0.032032 0.68587
0.032533 0.686
0.033033 0.68613
0.033534 0.68625
0.034034 0.68637
0.034535 0.68649
0.035035 0.68661
0.035536 0.68672
0.036036 0.68683
0.036537 0.68693
0.037037 0.68703
0.037538 0.68712
0.038038 0.68721
0.038539 0.6873
0.039039 0.68739
0.03954 0.68748
0.04004 0.68758
0.040541 0.68768
0.041041 0.68778
0.041542 0.68789
0.042042 0.68801
0.042543 0.68813
0.043043 0.68825
0.043544 0.68839
0.044044 0.68852
0.044545 0.68866
0.045045 0.6888
0.045546 0.68893
0.046046 0.68907
0.046547 0.6892
0.047047 0.68933
0.047548 0.68945
0.048048 0.68957
0.048549 0.68968
0.049049 0.68979
0.04955 0.68989
0.05005 0.68999
0.050551 0.69009
0.051051 0.69019
0.051552 0.69029
0.052052 0.69039
0.052553 0.6905
0.053053 0.69061
0.053554 0.69073
0.054054 0.69085
0.054555 0.69098
0.055055 0.69112
0.055556 0.69126
0.056056 0.6914
0.056557 0.69154
0.057057 0.69169
0.057558 0.69183
0.058058 0.69198
0.058559 0.69211
0.059059 0.69225
0.05956 0.69237
0.06006 0.6925
0.060561 0.69261
0.061061 0.69272
0.061562 0.69283
0.062062 0.69293
0.062563 0.69303
0.063063 0.69314
0.063564 0.69324
0.064064 0.69335
0.064565 0.69346
0.065065 0.69358
0.065566 0.6937
0.066066 0.69383
0.066567 0.69397
0.067067 0.69411
0.067568 0.69425
0.068068 0.6944
0.068569 0.69455
0.069069 0.6947
0.06957 0.69484
0.07007 0.69499
0.070571 0.69512
0.071071 0.69525
0.071572 0.69538
0.072072 0.6955
0.072573 0.69561
0.073073 0.69572
0.073574 0.69583
0.074074 0.69593
0.074575 0.69603
0.075075 0.69614
0.075576 0.69624
0.076076 0.69635
0.076577 0.69647
0.077077 0.69659
0.077578 0.69672
0.078078 0.69685
0.078579 0.69699
0.079079 0.69714
0.07958 0.69728
0.08008 0.69743
0.080581 0.69758
0.081081 0.69772
0.081582 0.69786
0.082082 0.698
0.082583 0.69813
0.083083 0.69826
0.083584 0.69837
0.084084 0.69848
0.084585 0.69859
0.085085 0.69869
0.085586 0.69879
0.086086 0.69889
0.086587 0.69899
0.087087 0.6991
0.087588 0.69921
0.088088 0.69932
0.088589 0.69944
0.089089 0.69956
0.08959 0.69969
0.09009 0.69983
0.090591 0.69997
0.091091 0.70012
0.091592 0.70026
0.092092 0.7004
0.092593 0.70054
0.093093 0.70068
0.093594 0.70081
0.094094 0.70093
0.094595 0.70105
0.095095 0.70116
0.095596 0.70127
0.096096 0.70137
0.096597 0.70146
0.097097 0.70156
0.097598 0.70165
0.098098 0.70175
0.098599 0.70185
0.099099 0.70195
0.0996 0.70206
0.1001 0.70217
0.1006 0.7023
0.1011 0.70242
0.1016 0.70256
0.1021 0.70269
0.1026 0.70283
0.1031 0.70297
0.1036 0.7031
0.1041 0.70324
0.1046 0.70336
0.10511 0.70348
0.10561 0.7036
0.10611 0.7037
0.10661 0.7038
0.10711 0.7039
0.10761 0.70399
0.10811 0.70407
0.10861 0.70416
0.10911 0.70425
0.10961 0.70434
0.11011 0.70443
0.11061 0.70453
0.11111 0.70463
0.11161 0.70474
0.11211 0.70486
0.11261 0.70499
0.11311 0.70511
0.11361 0.70524
0.11411 0.70537
0.11461 0.7055
0.11512 0.70562
0.11562 0.70574
0.11612 0.70586
0.11662 0.70596
0.11712 0.70606
0.11762 0.70615
0.11812 0.70624
0.11862 0.70632
0.11912 0.7064
0.11962 0.70647
0.12012 0.70655
0.12062 0.70663
0.12112 0.70671
0.12162 0.7068
0.12212 0.70689
0.12262 0.70699
0.12312 0.7071
0.12362 0.70721
0.12412 0.70733
0.12462 0.70745
0.12513 0.70757
0.12563 0.70768
0.12613 0.7078
0.12663 0.70791
0.12713 0.70801
0.12763 0.7081
0.12813 0.70819
0.12863 0.70827
0.12913 0.70835
0.12963 0.70841
0.13013 0.70848
0.13063 0.70854
0.13113 0.70861
0.13163 0.70867
0.13213 0.70874
0.13263 0.70882
0.13313 0.70891
0.13363 0.709
0.13413 0.70909
0.13463 0.70919
