time energy 
0 0.31812
0.0005005 0.31848
0.001001 0.31884
0.0015015 0.3192
0.002002 0.31957
0.0025025 0.31993
0.003003 0.32031
0.0035035 0.32068
0.004004 0.32106
0.0045045 0.32144
0.005005 0.32183
0.0055055 0.32222
0.006006 0.32261
0.0065065 0.323
0.007007 0.3234
0.0075075 0.3238
0.008008 0.3242
0.0085085 0.32461
0.009009 0.32502
0.0095095 0.32544
0.01001 0.32585
0.010511 0.32628
0.011011 0.3267
0.011512 0.32713
0.012012 0.32756
0.012513 0.32799
0.013013 0.32843
0.013514 0.32887
0.014014 0.32932
0.014515 0.32976
0.015015 0.33022
0.015516 0.33067
0.016016 0.33113
0.016517 0.33159
0.017017 0.33206
0.017518 0.33253
0.018018 0.333
0.018519 0.33348
0.019019 0.33396
0.01952 0.33445
0.02002 0.33493
0.020521 0.33543
0.021021 0.33592
0.021522 0.33642
0.022022 0.33693
0.022523 0.33743
0.023023 0.33794
0.023524 0.33846
0.024024 0.33898
0.024525 0.3395
0.025025 0.34003
0.025526 0.34056
0.026026 0.34109
0.026527 0.34163
0.027027 0.34218
0.027528 0.34272
0.028028 0.34328
0.028529 0.34383
0.029029 0.34439
0.02953 0.34495
0.03003 0.34552
0.030531 0.34609
0.031031 0.34667
0.031532 0.34725
0.032032 0.34784
0.032533 0.34842
0.033033 0.34902
0.033534 0.34962
0.034034 0.35022
0.034535 0.35082
0.035035 0.35143
0.035536 0.35205
0.036036 0.35267
0.036537 0.35329
0.037037 0.35392
0.037538 0.35456
0.038038 0.35519
0.038539 0.35584
0.039039 0.35648
0.03954 0.35713
0.04004 0.35779
0.040541 0.35845
0.041041 0.35912
0.041542 0.35979
0.042042 0.36046
0.042543 0.36114
0.043043 0.36183
0.043544 0.36252
0.044044 0.36321
0.044545 0.36391
0.045045 0.36461
0.045546 0.36532
0.046046 0.36604
0.046547 0.36676
0.047047 0.36748
0.047548 0.36821
0.048048 0.36894
0.048549 0.36968
0.049049 0.37042
0.04955 0.37117
0.05005 0.37193
0.050551 0.37269
0.051051 0.37345
0.051552 0.37422
0.052052 0.375
0.052553 0.37578
0.053053 0.37656
0.053554 0.37735
0.054054 0.37815
0.054555 0.37895
0.055055 0.37975
0.055556 0.38057
0.056056 0.38138
0.056557 0.38221
0.057057 0.38304
0.057558 0.38387
0.058058 0.38471
0.058559 0.38555
0.059059 0.3864
0.05956 0.38726
0.06006 0.38812
0.060561 0.38899
0.061061 0.38986
0.061562 0.39074
0.062062 0.39162
0.062563 0.39251
0.063063 0.39341
0.063564 0.39431
0.064064 0.39522
0.064565 0.39613
0.065065 0.39705
0.065566 0.39798
0.066066 0.39891
0.066567 0.39984
0.067067 0.40079
0.067568 0.40173
0.068068 0.40269
0.068569 0.40365
0.069069 0.40462
0.06957 0.40559
0.07007 0.40657
0.070571 0.40755
0.071071 0.40854
0.071572 0.40954
0.072072 0.41054
0.072573 0.41155
0.073073 0.41257
0.073574 0.41359
0.074074 0.41462
0.074575 0.41565
0.075075 0.41669
0.075576 0.41774
0.076076 0.4188
0.076577 0.41986
0.077077 0.42092
