time energy 
0 0.70712
0.0005005 0.70725
0.001001 0.70739
0.0015015 0.70752
0.002002 0.70766
0.0025025 0.70779
0.003003 0.70793
0.0035035 0.70806
0.004004 0.7082
0.0045045 0.70833
0.005005 0.70847
0.0055055 0.7086
0.006006 0.70874
0.0065065 0.70887
0.007007 0.709
0.0075075 0.70913
0.008008 0.70926
0.0085085 0.70938
0.009009 0.7095
0.0095095 0.70961
0.01001 0.70972
0.010511 0.70983
0.011011 0.70993
0.011512 0.71003
0.012012 0.71012
0.012513 0.71022
0.013013 0.71031
0.013514 0.71039
0.014014 0.71048
0.014515 0.71057
0.015015 0.71065
0.015516 0.71074
0.016016 0.71083
0.016517 0.71092
0.017017 0.71101
0.017518 0.71109
0.018018 0.71118
0.018519 0.71127
0.019019 0.71136
0.01952 0.71145
0.02002 0.71153
0.020521 0.71161
0.021021 0.71169
0.021522 0.71177
0.022022 0.71184
0.022523 0.7119
0.023023 0.71196
0.023524 0.71202
0.024024 0.71207
0.024525 0.71212
0.025025 0.71217
0.025526 0.71221
0.026026 0.71225
0.026527 0.71229
0.027027 0.71233
0.027528 0.71237
0.028028 0.71241
0.028529 0.71245
0.029029 0.71249
0.02953 0.71254
0.03003 0.71258
0.030531 0.71262
0.031031 0.71267
0.031532 0.71271
0.032032 0.71275
0.032533 0.71279
0.033033 0.71283
0.033534 0.71286
0.034034 0.71289
0.034535 0.71291
0.035035 0.71293
0.035536 0.71295
0.036036 0.71296
0.036537 0.71296
0.037037 0.71296
0.037538 0.71296
0.038038 0.71296
0.038539 0.71295
0.039039 0.71295
0.03954 0.71294
0.04004 0.71293
0.040541 0.71293
0.041041 0.71293
0.041542 0.71292
0.042042 0.71292
0.042543 0.71292
0.043043 0.71292
0.043544 0.71292
0.044044 0.71292
0.044545 0.71292
0.045045 0.71291
0.045546 0.7129
0.046046 0.71289
0.046547 0.71287
0.047047 0.71284
0.047548 0.71282
0.048048 0.71278
0.048549 0.71274
0.049049 0.7127
0.04955 0.71265
0.05005 0.71261
0.050551 0.71256
0.051051 0.71251
0.051552 0.71245
0.052052 0.7124
0.052553 0.71236
0.053053 0.71231
0.053554 0.71226
0.054054 0.71222
0.054555 0.71217
0.055055 0.71213
0.055556 0.71209
0.056056 0.71204
0.056557 0.712
0.057057 0.71195
0.057558 0.71189
0.058058 0.71183
0.058559 0.71177
0.059059 0.7117
0.05956 0.71163
0.06006 0.71155
0.060561 0.71147
0.061061 0.71138
0.061562 0.71129
0.062062 0.7112
0.062563 0.71111
0.063063 0.71101
0.063564 0.71092
0.064064 0.71082
0.064565 0.71073
0.065065 0.71064
0.065566 0.71055
0.066066 0.71047
0.066567 0.71038
0.067067 0.7103
0.067568 0.71021
0.068068 0.71012
0.068569 0.71003
0.069069 0.70994
0.06957 0.70984
0.07007 0.70974
0.070571 0.70963
0.071071 0.70952
0.071572 0.7094
0.072072 0.70928
0.072573 0.70915
0.073073 0.70902
0.073574 0.70889
0.074074 0.70875
0.074575 0.70861
0.075075 0.70848
0.075576 0.70834
0.076076 0.70821
0.076577 0.70807
0.077077 0.70794
0.077578 0.70781
0.078078 0.70769
0.078579 0.70756
0.079079 0.70743
0.07958 0.70731
0.08008 0.70718
0.080581 0.70704
0.081081 0.70691
0.081582 0.70677
0.082082 0.70662
0.082583 0.70647
0.083083 0.70631
0.083584 0.70614
0.084084 0.70598
0.084585 0.7058
0.085085 0.70563
0.085586 0.70545
0.086086 0.70527
0.086587 0.70509
0.087087 0.70492
0.087588 0.70474
0.088088 0.70457
0.088589 0.7044
0.089089 0.70423
0.08959 0.70406
0.09009 0.70389
0.090591 0.70373
0.091091 0.70356
0.091592 0.70339
0.092092 0.70322
0.092593 0.70304
0.093093 0.70286
0.093594 0.70268
0.094094 0.70248
0.094595 0.70228
0.095095 0.70208
0.095596 0.70187
0.096096 0.70166
0.096597 0.70144
0.097097 0.70122
0.097598 0.701
0.098098 0.70079
0.098599 0.70057
0.099099 0.70036
0.0996 0.70015
0.1001 0.69994
0.1006 0.69973
0.1011 0.69952
0.1016 0.69932
0.1021 0.69912
0.1026 0.69891
0.1031 0.6987
0.1036 0.69849
0.1041 0.69827
0.1046 0.69805
0.10511 0.69782
0.10561 0.69759
0.10611 0.69735
0.10661 0.69711
0.10711 0.69686
0.10761 0.6966
0.10811 0.69635
0.10861 0.69609
0.10911 0.69584
0.10961 0.69558
0.11011 0.69533
0.11061 0.69508
0.11111 0.69483
0.11161 0.69459
0.11211 0.69434
0.11261 0.6941
0.11311 0.69386
0.11361 0.69362
0.11411 0.69338
0.11461 0.69313
0.11512 0.69288
0.11562 0.69262
0.11612 0.69236
0.11662 0.69209
0.11712 0.69182
0.11762 0.69154
0.11812 0.69125
0.11862 0.69096
0.11912 0.69067
0.11962 0.69038
0.12012 0.69008
0.12062 0.68979
0.12112 0.6895
0.12162 0.68922
0.12212 0.68893
0.12262 0.68865
0.12312 0.68837
0.12362 0.6881
0.12412 0.68782
0.12462 0.68755
0.12513 0.68727
0.12563 0.68699
0.12613 0.6867
0.12663 0.68641
0.12713 0.68611
0.12763 0.68581
0.12813 0.6855
0.12863 0.68519
0.12913 0.68487
0.12963 0.68454
0.13013 0.68422
0.13063 0.68389
0.13113 0.68356
0.13163 0.68323
0.13213 0.68291
0.13263 0.68259
0.13313 0.68227
0.13363 0.68196
0.13413 0.68165
0.13463 0.68134
0.13514 0.68103
0.13564 0.68072
0.13614 0.68041
0.13664 0.68009
0.13714 0.67978
0.13764 0.67945
0.13814 0.67912
0.13864 0.67878
0.13914 0.67844
0.13964 0.67809
0.14014 0.67774
0.14064 0.67738
0.14114 0.67702
0.14164 0.67666
0.14214 0.6763
0.14264 0.67594
0.14314 0.67558
0.14364 0.67523
0.14414 0.67488
0.14464 0.67454
0.14515 0.67419
0.14565 0.67385
0.14615 0.67351
0.14665 0.67317
0.14715 0.67283
0.14765 0.67248
0.14815 0.67213
0.14865 0.67177
0.14915 0.67141
0.14965 0.67104
0.15015 0.67066
0.15065 0.67028
0.15115 0.66989
0.15165 0.6695
0.15215 0.66911
0.15265 0.66871
0.15315 0.66832
0.15365 0.66793
0.15415 0.66755
0.15465 0.66717
0.15516 0.66679
0.15566 0.66642
0.15616 0.66605
0.15666 0.66568
0.15716 0.66531
0.15766 0.66494
0.15816 0.66456
0.15866 0.66418
0.15916 0.6638
0.15966 0.66341
0.16016 0.66301
0.16066 0.66261
0.16116 0.6622
0.16166 0.66178
0.16216 0.66136
0.16266 0.66094
0.16316 0.66052
0.16366 0.6601
0.16416 0.65968
0.16466 0.65927
0.16517 0.65886
0.16567 0.65845
0.16617 0.65805
0.16667 0.65765
0.16717 0.65725
0.16767 0.65685
0.16817 0.65646
0.16867 0.65605
0.16917 0.65565
0.16967 0.65524
0.17017 0.65482
0.17067 0.6544
0.17117 0.65397
0.17167 0.65353
0.17217 0.65309
0.17267 0.65264
0.17317 0.6522
0.17367 0.65175
0.17417 0.6513
0.17467 0.65085
0.17518 0.65041
0.17568 0.64998
0.17618 0.64954
0.17668 0.64911
0.17718 0.64869
0.17768 0.64827
0.17818 0.64784
0.17868 0.64742
0.17918 0.64699
0.17968 0.64656
0.18018 0.64613
0.18068 0.64569
0.18118 0.64524
0.18168 0.64478
0.18218 0.64432
0.18268 0.64385
0.18318 0.64338
0.18368 0.64291
0.18418 0.64243
0.18468 0.64196
0.18519 0.64149
0.18569 0.64103
0.18619 0.64056
0.18669 0.64011
0.18719 0.63965
0.18769 0.63921
0.18819 0.63876
0.18869 0.63831
0.18919 0.63787
0.18969 0.63742
0.19019 0.63696
0.19069 0.6365
0.19119 0.63604
0.19169 0.63556
0.19219 0.63508
0.19269 0.6346
0.19319 0.63411
0.19369 0.63361
0.19419 0.63311
0.19469 0.63262
0.1952 0.63212
0.1957 0.63163
0.1962 0.63114
0.1967 0.63066
0.1972 0.63018
0.1977 0.62971
0.1982 0.62924
0.1987 0.62877
0.1992 0.6283
0.1997 0.62784
0.2002 0.62736
0.2007 0.62689
0.2012 0.6264
0.2017 0.62591
0.2022 0.62542
0.2027 0.62491
0.2032 0.6244
0.2037 0.62389
0.2042 0.62337
0.2047 0.62286
0.20521 0.62234
0.20571 0.62182
0.20621 0.62131
0.20671 0.62081
0.20721 0.62031
0.20771 0.61981
0.20821 0.61932
0.20871 0.61883
0.20921 0.61834
0.20971 0.61786
0.21021 0.61737
0.21071 0.61688
0.21121 0.61638
0.21171 0.61587
0.21221 0.61536
0.21271 0.61484
0.21321 0.61431
0.21371 0.61378
0.21421 0.61325
0.21471 0.61271
0.21522 0.61217
0.21572 0.61164
