time energy 
0 0.47959
0.0005005 0.4794
0.001001 0.47921
0.0015015 0.47903
0.002002 0.47884
0.0025025 0.47866
0.003003 0.47848
0.0035035 0.4783
0.004004 0.47812
0.0045045 0.47794
0.005005 0.47776
0.0055055 0.47759
0.006006 0.47741
0.0065065 0.47724
0.007007 0.47706
0.0075075 0.47689
0.008008 0.47671
0.0085085 0.47654
0.009009 0.47636
0.0095095 0.47618
0.01001 0.47601
0.010511 0.47583
0.011011 0.47565
0.011512 0.47547
0.012012 0.47528
0.012513 0.4751
0.013013 0.47492
0.013514 0.47474
0.014014 0.47456
0.014515 0.47438
0.015015 0.4742
0.015516 0.47402
0.016016 0.47385
0.016517 0.47367
0.017017 0.4735
0.017518 0.47333
0.018018 0.47316
0.018519 0.47299
0.019019 0.47282
0.01952 0.47265
0.02002 0.47248
0.020521 0.47231
0.021021 0.47214
0.021522 0.47197
0.022022 0.4718
0.022523 0.47163
0.023023 0.47145
0.023524 0.47128
0.024024 0.47111
0.024525 0.47093
0.025025 0.47076
0.025526 0.47058
0.026026 0.4704
0.026527 0.47023
0.027027 0.47006
0.027528 0.46988
0.028028 0.46971
0.028529 0.46954
0.029029 0.46937
0.02953 0.46921
0.03003 0.46904
0.030531 0.46888
0.031031 0.46871
0.031532 0.46855
0.032032 0.46839
0.032533 0.46823
0.033033 0.46806
0.033534 0.4679
0.034034 0.46774
0.034535 0.46757
0.035035 0.46741
0.035536 0.46724
0.036036 0.46707
0.036537 0.46691
0.037037 0.46674
0.037538 0.46657
0.038038 0.4664
0.038539 0.46623
0.039039 0.46607
0.03954 0.4659
0.04004 0.46574
0.040541 0.46557
0.041041 0.46541
0.041542 0.46525
0.042042 0.46509
0.042543 0.46493
0.043043 0.46478
0.043544 0.46462
0.044044 0.46447
0.044545 0.46431
0.045045 0.46416
0.045546 0.464
0.046046 0.46385
0.046547 0.46369
0.047047 0.46353
0.047548 0.46337
0.048048 0.46322
0.048549 0.46306
0.049049 0.4629
0.04955 0.46274
0.05005 0.46258
0.050551 0.46242
0.051051 0.46226
0.051552 0.4621
0.052052 0.46195
0.052553 0.46179
0.053053 0.46164
0.053554 0.46148
0.054054 0.46133
0.054555 0.46119
0.055055 0.46104
0.055556 0.46089
0.056056 0.46074
0.056557 0.4606
0.057057 0.46045
0.057558 0.46031
0.058058 0.46016
0.058559 0.46001
0.059059 0.45986
0.05956 0.45971
0.06006 0.45957
0.060561 0.45942
0.061061 0.45926
0.061562 0.45911
0.062062 0.45896
0.062563 0.45881
0.063063 0.45867
0.063564 0.45852
0.064064 0.45837
0.064565 0.45823
0.065065 0.45808
0.065566 0.45794
0.066066 0.4578
0.066567 0.45767
0.067067 0.45753
0.067568 0.45739
0.068068 0.45726
