time energy 
0 0.68061
0.0005005 0.68063
0.001001 0.68066
0.0015015 0.68068
0.002002 0.68071
0.0025025 0.68074
0.003003 0.68077
0.0035035 0.68081
0.004004 0.68084
0.0045045 0.68088
0.005005 0.68091
0.0055055 0.68095
0.006006 0.68099
0.0065065 0.68104
0.007007 0.68108
0.0075075 0.68113
0.008008 0.68118
0.0085085 0.68122
0.009009 0.68128
0.0095095 0.68133
0.01001 0.68138
0.010511 0.68144
0.011011 0.6815
0.011512 0.68156
0.012012 0.68162
0.012513 0.68168
0.013013 0.68175
0.013514 0.68181
0.014014 0.68188
0.014515 0.68195
0.015015 0.68202
0.015516 0.6821
0.016016 0.68217
0.016517 0.68225
0.017017 0.68233
0.017518 0.68241
0.018018 0.68249
0.018519 0.68258
0.019019 0.68266
0.01952 0.68275
0.02002 0.68284
0.020521 0.68293
0.021021 0.68302
0.021522 0.68312
0.022022 0.68321
0.022523 0.68331
0.023023 0.68341
0.023524 0.68351
0.024024 0.68361
0.024525 0.68371
0.025025 0.68382
0.025526 0.68393
0.026026 0.68403
0.026527 0.68414
0.027027 0.68426
0.027528 0.68437
0.028028 0.68448
0.028529 0.6846
0.029029 0.68471
0.02953 0.68483
0.03003 0.68495
0.030531 0.68507
0.031031 0.68519
0.031532 0.68531
0.032032 0.68544
0.032533 0.68556
0.033033 0.68569
0.033534 0.68582
0.034034 0.68594
0.034535 0.68607
0.035035 0.6862
0.035536 0.68633
0.036036 0.68646
0.036537 0.6866
0.037037 0.68673
0.037538 0.68686
0.038038 0.687
0.038539 0.68713
0.039039 0.68727
0.03954 0.68741
0.04004 0.68754
0.040541 0.68768
0.041041 0.68782
0.041542 0.68796
0.042042 0.6881
0.042543 0.68824
0.043043 0.68838
0.043544 0.68851
0.044044 0.68865
0.044545 0.6888
0.045045 0.68894
0.045546 0.68908
0.046046 0.68922
0.046547 0.68936
0.047047 0.6895
0.047548 0.68964
0.048048 0.68978
0.048549 0.68992
0.049049 0.69006
0.04955 0.6902
0.05005 0.69034
0.050551 0.69048
0.051051 0.69062
0.051552 0.69076
0.052052 0.6909
0.052553 0.69104
0.053053 0.69117
0.053554 0.69131
0.054054 0.69145
0.054555 0.69159
0.055055 0.69172
0.055556 0.69186
0.056056 0.69199
0.056557 0.69213
0.057057 0.69226
0.057558 0.6924
0.058058 0.69253
0.058559 0.69266
0.059059 0.69279
0.05956 0.69292
0.06006 0.69305
0.060561 0.69318
0.061061 0.69331
0.061562 0.69344
0.062062 0.69357
0.062563 0.69369
0.063063 0.69382
0.063564 0.69395
0.064064 0.69407
0.064565 0.69419
0.065065 0.69432
0.065566 0.69444
0.066066 0.69456
0.066567 0.69468
0.067067 0.6948
0.067568 0.69492
0.068068 0.69504
0.068569 0.69515
0.069069 0.69527
0.06957 0.69539
0.07007 0.6955
0.070571 0.69562
0.071071 0.69573
0.071572 0.69584
0.072072 0.69595
0.072573 0.69607
0.073073 0.69618
0.073574 0.69629
0.074074 0.6964
0.074575 0.69651
0.075075 0.69661
0.075576 0.69672
0.076076 0.69683
0.076577 0.69694
0.077077 0.69704
0.077578 0.69715
0.078078 0.69725
0.078579 0.69736
0.079079 0.69746
0.07958 0.69756
0.08008 0.69767
0.080581 0.69777
0.081081 0.69787
0.081582 0.69797
0.082082 0.69807
0.082583 0.69818
0.083083 0.69828
0.083584 0.69838
0.084084 0.69848
0.084585 0.69858
0.085085 0.69868
0.085586 0.69878
0.086086 0.69888
0.086587 0.69898
0.087087 0.69908
0.087588 0.69918
0.088088 0.69928
0.088589 0.69938
0.089089 0.69948
0.08959 0.69958
0.09009 0.69968
0.090591 0.69978
0.091091 0.69988
0.091592 0.69998
0.092092 0.70008
0.092593 0.70018
0.093093 0.70028
0.093594 0.70038
0.094094 0.70048
0.094595 0.70058
0.095095 0.70069
0.095596 0.70079
0.096096 0.70089
0.096597 0.70099
0.097097 0.7011
0.097598 0.7012
0.098098 0.7013
0.098599 0.70141
0.099099 0.70151
0.0996 0.70162
0.1001 0.70173
0.1006 0.70183
0.1011 0.70194
0.1016 0.70205
0.1021 0.70215
0.1026 0.70226
0.1031 0.70237
0.1036 0.70248
0.1041 0.70259
0.1046 0.7027
0.10511 0.70281
0.10561 0.70292
0.10611 0.70303
0.10661 0.70314
0.10711 0.70326
0.10761 0.70337
0.10811 0.70348
0.10861 0.7036
0.10911 0.70371
0.10961 0.70383
0.11011 0.70394
0.11061 0.70406
0.11111 0.70417
0.11161 0.70429
0.11211 0.7044
0.11261 0.70452
0.11311 0.70464
0.11361 0.70476
0.11411 0.70487
0.11461 0.70499
0.11512 0.70511
0.11562 0.70523
0.11612 0.70535
0.11662 0.70546
0.11712 0.70558
0.11762 0.7057
0.11812 0.70582
0.11862 0.70594
0.11912 0.70606
0.11962 0.70618
0.12012 0.7063
0.12062 0.70641
0.12112 0.70653
0.12162 0.70665
0.12212 0.70677
0.12262 0.70689
0.12312 0.707
0.12362 0.70712
0.12412 0.70724
0.12462 0.70735
0.12513 0.70747
0.12563 0.70758
0.12613 0.7077
0.12663 0.70781
0.12713 0.70793
0.12763 0.70804
0.12813 0.70815
0.12863 0.70827
0.12913 0.70838
0.12963 0.70849
0.13013 0.7086
0.13063 0.70871
0.13113 0.70881
0.13163 0.70892
0.13213 0.70903
0.13263 0.70913
0.13313 0.70924
0.13363 0.70934
0.13413 0.70944
0.13463 0.70954
0.13514 0.70964
0.13564 0.70974
0.13614 0.70984
0.13664 0.70993
0.13714 0.71003
0.13764 0.71012
0.13814 0.71021
0.13864 0.71031
0.13914 0.71039
0.13964 0.71048
0.14014 0.71057
0.14064 0.71066
0.14114 0.71074
0.14164 0.71082
0.14214 0.7109
0.14264 0.71098
0.14314 0.71106
0.14364 0.71114
0.14414 0.71121
0.14464 0.71129
0.14515 0.71136
0.14565 0.71143
0.14615 0.7115
0.14665 0.71157
0.14715 0.71164
0.14765 0.7117
0.14815 0.71177
0.14865 0.71183
0.14915 0.71189
0.14965 0.71195
0.15015 0.71201
0.15065 0.71206
0.15115 0.71212
0.15165 0.71217
0.15215 0.71223
0.15265 0.71228
0.15315 0.71233
0.15365 0.71238
0.15415 0.71242
0.15465 0.71247
0.15516 0.71251
0.15566 0.71256
0.15616 0.7126
0.15666 0.71264
0.15716 0.71268
0.15766 0.71272
0.15816 0.71275
0.15866 0.71279
0.15916 0.71283
0.15966 0.71286
0.16016 0.71289
0.16066 0.71292
0.16116 0.71296
0.16166 0.71299
0.16216 0.71301
0.16266 0.71304
0.16316 0.71307
0.16366 0.7131
0.16416 0.71312
0.16466 0.71315
0.16517 0.71317
0.16567 0.7132
0.16617 0.71322
0.16667 0.71324
0.16717 0.71326
0.16767 0.71329
0.16817 0.71331
0.16867 0.71333
0.16917 0.71335
0.16967 0.71337
0.17017 0.71339
0.17067 0.71341
0.17117 0.71342
0.17167 0.71344
0.17217 0.71346
0.17267 0.71348
0.17317 0.7135
0.17367 0.71351
0.17417 0.71353
0.17467 0.71354
0.17518 0.71356
0.17568 0.71358
0.17618 0.71359
0.17668 0.71361
0.17718 0.71362
0.17768 0.71364
0.17818 0.71365
0.17868 0.71367
0.17918 0.71368
0.17968 0.71369
0.18018 0.71371
0.18068 0.71372
0.18118 0.71373
0.18168 0.71375
0.18218 0.71376
0.18268 0.71377
0.18318 0.71379
0.18368 0.7138
0.18418 0.71381
0.18468 0.71383
0.18519 0.71384
0.18569 0.71385
0.18619 0.71387
0.18669 0.71388
0.18719 0.7139
0.18769 0.71391
0.18819 0.71392
0.18869 0.71394
0.18919 0.71395
0.18969 0.71396
0.19019 0.71398
0.19069 0.71399
0.19119 0.71401
0.19169 0.71402
0.19219 0.71404
0.19269 0.71405
0.19319 0.71406
0.19369 0.71408
0.19419 0.71409
0.19469 0.71411
0.1952 0.71412
0.1957 0.71413
0.1962 0.71415
0.1967 0.71416
0.1972 0.71418
0.1977 0.71419
0.1982 0.7142
0.1987 0.71422
0.1992 0.71423
