time energy 
0 0.65898
0.0005005 0.65985
0.001001 0.66069
0.0015015 0.6615
0.002002 0.66226
0.0025025 0.66298
0.003003 0.66366
0.0035035 0.66429
0.004004 0.66488
0.0045045 0.66544
0.005005 0.66595
0.0055055 0.66643
0.006006 0.66687
0.0065065 0.66729
0.007007 0.66769
0.0075075 0.66806
0.008008 0.66843
0.0085085 0.66879
0.009009 0.66915
0.0095095 0.66952
0.01001 0.6699
0.010511 0.67031
0.011011 0.67074
0.011512 0.6712
0.012012 0.6717
0.012513 0.67225
0.013013 0.67285
0.013514 0.67349
0.014014 0.6742
0.014515 0.67496
0.015015 0.67578
0.015516 0.67666
0.016016 0.6776
0.016517 0.67859
0.017017 0.67965
0.017518 0.68076
0.018018 0.68192
0.018519 0.68313
0.019019 0.68438
0.01952 0.68566
0.02002 0.68698
0.020521 0.68832
0.021021 0.68967
0.021522 0.69104
0.022022 0.6924
0.022523 0.69377
0.023023 0.69512
0.023524 0.69646
0.024024 0.69777
0.024525 0.69905
0.025025 0.7003
0.025526 0.70151
0.026026 0.70268
0.026527 0.70381
0.027027 0.70489
0.027528 0.70592
0.028028 0.7069
0.028529 0.70784
0.029029 0.70874
0.02953 0.7096
0.03003 0.71041
0.030531 0.7112
0.031031 0.71196
0.031532 0.7127
0.032032 0.71343
0.032533 0.71415
0.033033 0.71488
0.033534 0.71561
0.034034 0.71636
0.034535 0.71713
0.035035 0.71794
0.035536 0.71878
0.036036 0.71968
0.036537 0.72062
0.037037 0.72162
0.037538 0.72269
0.038038 0.72382
0.038539 0.72502
0.039039 0.72629
0.03954 0.72763
0.04004 0.72904
0.040541 0.73052
0.041041 0.73207
0.041542 0.73368
0.042042 0.73534
0.042543 0.73706
0.043043 0.73883
0.043544 0.74063
0.044044 0.74247
0.044545 0.74433
0.045045 0.74621
0.045546 0.74809
0.046046 0.74997
0.046547 0.75184
0.047047 0.7537
0.047548 0.75553
0.048048 0.75733
0.048549 0.75909
0.049049 0.76081
0.04955 0.76249
0.05005 0.76411
0.050551 0.76568
0.051051 0.7672
0.051552 0.76866
0.052052 0.77007
0.052553 0.77144
0.053053 0.77276
0.053554 0.77404
0.054054 0.77528
0.054555 0.7765
0.055055 0.77769
0.055556 0.77887
0.056056 0.78005
0.056557 0.78124
0.057057 0.78243
0.057558 0.78365
0.058058 0.7849
0.058559 0.78619
0.059059 0.78753
0.05956 0.78892
0.06006 0.79037
0.060561 0.7919
0.061061 0.79349
0.061562 0.79516
0.062062 0.79691
0.062563 0.79874
0.063063 0.80065
0.063564 0.80264
0.064064 0.8047
0.064565 0.80684
0.065065 0.80904
0.065566 0.8113
0.066066 0.81361
0.066567 0.81598
0.067067 0.81838
0.067568 0.82081
0.068068 0.82326
0.068569 0.82572
0.069069 0.82818
0.06957 0.83064
0.07007 0.83307
0.070571 0.83549
0.071071 0.83788
0.071572 0.84022
0.072072 0.84253
0.072573 0.84479
0.073073 0.847
0.073574 0.84915
0.074074 0.85126
0.074575 0.85331
0.075075 0.85532
0.075576 0.85728
0.076076 0.8592
0.076577 0.86109
0.077077 0.86295
0.077578 0.86479
0.078078 0.86662
0.078579 0.86844
0.079079 0.87027
0.07958 0.87212
0.08008 0.87399
0.080581 0.87589
0.081081 0.87783
0.081582 0.87983
0.082082 0.88188
0.082583 0.884
