time energy 
0 0.31796
0.0005005 0.31831
0.001001 0.31865
0.0015015 0.319
0.002002 0.31936
0.0025025 0.31971
0.003003 0.32008
0.0035035 0.32044
0.004004 0.32081
0.0045045 0.32118
0.005005 0.32156
0.0055055 0.32194
0.006006 0.32233
0.0065065 0.32271
0.007007 0.32311
0.0075075 0.32351
0.008008 0.32391
0.0085085 0.32431
0.009009 0.32472
0.0095095 0.32514
0.01001 0.32556
0.010511 0.32598
0.011011 0.32641
0.011512 0.32684
0.012012 0.32727
0.012513 0.32771
0.013013 0.32816
0.013514 0.32861
0.014014 0.32906
0.014515 0.32952
0.015015 0.32998
0.015516 0.33045
0.016016 0.33092
0.016517 0.3314
0.017017 0.33188
0.017518 0.33236
0.018018 0.33285
0.018519 0.33335
0.019019 0.33385
0.01952 0.33435
0.02002 0.33486
0.020521 0.33537
0.021021 0.33589
0.021522 0.33641
0.022022 0.33693
0.022523 0.33747
0.023023 0.338
0.023524 0.33854
0.024024 0.33908
0.024525 0.33963
0.025025 0.34019
0.025526 0.34075
0.026026 0.34131
0.026527 0.34187
0.027027 0.34245
0.027528 0.34302
0.028028 0.3436
0.028529 0.34419
0.029029 0.34478
0.02953 0.34537
0.03003 0.34597
0.030531 0.34657
0.031031 0.34718
0.031532 0.34779
0.032032 0.3484
0.032533 0.34902
0.033033 0.34965
0.033534 0.35027
0.034034 0.35091
0.034535 0.35154
0.035035 0.35218
0.035536 0.35283
0.036036 0.35348
0.036537 0.35413
0.037037 0.35479
0.037538 0.35545
0.038038 0.35611
0.038539 0.35678
0.039039 0.35745
0.03954 0.35813
0.04004 0.35881
0.040541 0.3595
0.041041 0.36019
0.041542 0.36088
0.042042 0.36158
0.042543 0.36228
0.043043 0.36298
0.043544 0.36369
0.044044 0.3644
0.044545 0.36512
0.045045 0.36584
0.045546 0.36656
0.046046 0.36729
0.046547 0.36802
0.047047 0.36876
0.047548 0.3695
0.048048 0.37024
0.048549 0.37099
0.049049 0.37174
0.04955 0.37249
0.05005 0.37325
0.050551 0.37401
0.051051 0.37478
0.051552 0.37555
0.052052 0.37632
0.052553 0.3771
0.053053 0.37788
0.053554 0.37867
0.054054 0.37946
0.054555 0.38025
0.055055 0.38105
0.055556 0.38185
0.056056 0.38266
0.056557 0.38347
0.057057 0.38428
0.057558 0.3851
0.058058 0.38592
0.058559 0.38675
0.059059 0.38758
0.05956 0.38842
0.06006 0.38926
0.060561 0.39011
0.061061 0.39096
0.061562 0.39181
0.062062 0.39268
0.062563 0.39354
0.063063 0.39441
0.063564 0.39529
0.064064 0.39617
0.064565 0.39705
0.065065 0.39795
0.065566 0.39884
0.066066 0.39975
