time energy 
0 0.6804
0.0005005 0.68043
0.001001 0.68045
0.0015015 0.68048
0.002002 0.6805
0.0025025 0.68053
0.003003 0.68056
0.0035035 0.6806
0.004004 0.68063
0.0045045 0.68067
0.005005 0.6807
0.0055055 0.68074
0.006006 0.68078
0.0065065 0.68082
0.007007 0.68087
0.0075075 0.68091
0.008008 0.68096
0.0085085 0.68101
0.009009 0.68106
0.0095095 0.68111
0.01001 0.68116
0.010511 0.68122
0.011011 0.68128
0.011512 0.68134
0.012012 0.6814
0.012513 0.68146
0.013013 0.68152
0.013514 0.68159
0.014014 0.68166
0.014515 0.68173
0.015015 0.6818
0.015516 0.68187
0.016016 0.68195
0.016517 0.68202
0.017017 0.6821
0.017518 0.68218
0.018018 0.68226
0.018519 0.68235
0.019019 0.68243
0.01952 0.68252
0.02002 0.68261
0.020521 0.6827
0.021021 0.68279
0.021522 0.68288
0.022022 0.68298
0.022523 0.68307
0.023023 0.68317
0.023524 0.68327
0.024024 0.68337
0.024525 0.68348
0.025025 0.68358
0.025526 0.68369
0.026026 0.68379
0.026527 0.6839
0.027027 0.68401
0.027528 0.68413
0.028028 0.68424
0.028529 0.68435
0.029029 0.68447
0.02953 0.68459
0.03003 0.68471
0.030531 0.68483
0.031031 0.68495
0.031532 0.68507
0.032032 0.68519
0.032533 0.68532
0.033033 0.68545
0.033534 0.68557
0.034034 0.6857
0.034535 0.68583
0.035035 0.68596
0.035536 0.68609
0.036036 0.68622
0.036537 0.68636
0.037037 0.68649
0.037538 0.68662
0.038038 0.68676
0.038539 0.68689
0.039039 0.68703
0.03954 0.68717
0.04004 0.68731
0.040541 0.68744
0.041041 0.68758
0.041542 0.68772
0.042042 0.68786
0.042543 0.688
0.043043 0.68814
0.043544 0.68828
0.044044 0.68842
0.044545 0.68857
0.045045 0.68871
0.045546 0.68885
0.046046 0.68899
0.046547 0.68913
0.047047 0.68927
0.047548 0.68942
0.048048 0.68956
0.048549 0.6897
0.049049 0.68984
0.04955 0.68998
0.05005 0.69012
0.050551 0.69027
0.051051 0.69041
0.051552 0.69055
0.052052 0.69069
0.052553 0.69083
0.053053 0.69097
0.053554 0.69111
0.054054 0.69125
0.054555 0.69139
0.055055 0.69152
0.055556 0.69166
0.056056 0.6918
0.056557 0.69194
0.057057 0.69207
0.057558 0.69221
0.058058 0.69234
0.058559 0.69248
0.059059 0.69261
0.05956 0.69274
0.06006 0.69288
0.060561 0.69301
0.061061 0.69314
0.061562 0.69327
0.062062 0.6934
0.062563 0.69353
0.063063 0.69366
0.063564 0.69378
0.064064 0.69391
0.064565 0.69404
0.065065 0.69416
0.065566 0.69428
0.066066 0.69441
0.066567 0.69453
0.067067 0.69465
0.067568 0.69477
0.068068 0.69489
0.068569 0.69501
0.069069 0.69513
0.06957 0.69525
0.07007 0.69537
0.070571 0.69548
0.071071 0.6956
0.071572 0.69571
0.072072 0.69583
0.072573 0.69594
0.073073 0.69605
0.073574 0.69617
0.074074 0.69628
0.074575 0.69639
0.075075 0.6965
0.075576 0.69661
0.076076 0.69672
0.076577 0.69682
0.077077 0.69693
0.077578 0.69704
0.078078 0.69714
0.078579 0.69725
0.079079 0.69736
0.07958 0.69746
0.08008 0.69756
0.080581 0.69767
0.081081 0.69777
0.081582 0.69788
0.082082 0.69798
0.082583 0.69808
0.083083 0.69818
0.083584 0.69828
0.084084 0.69838
0.084585 0.69849
0.085085 0.69859
0.085586 0.69869
0.086086 0.69879
0.086587 0.69889
0.087087 0.69899
0.087588 0.69909
0.088088 0.69919
0.088589 0.69929
0.089089 0.69939
0.08959 0.69949
0.09009 0.69959
0.090591 0.69969
