time energy 
0 0.97548
0.0005005 0.97642
0.001001 0.97736
0.0015015 0.9783
0.002002 0.97923
0.0025025 0.98015
0.003003 0.98107
0.0035035 0.98198
0.004004 0.98289
0.0045045 0.98379
0.005005 0.98469
0.0055055 0.98558
0.006006 0.98647
0.0065065 0.98736
0.007007 0.98824
0.0075075 0.98912
0.008008 0.99
0.0085085 0.99087
0.009009 0.99174
0.0095095 0.99261
0.01001 0.99348
0.010511 0.99435
0.011011 0.99521
0.011512 0.99607
0.012012 0.99693
0.012513 0.9978
0.013013 0.99866
0.013514 0.99952
0.014014 1.0004
0.014515 1.0012
0.015015 1.0021
0.015516 1.003
0.016016 1.0038
0.016517 1.0047
0.017017 1.0056
0.017518 1.0064
0.018018 1.0073
0.018519 1.0082
0.019019 1.009
0.01952 1.0099
0.02002 1.0108
0.020521 1.0117
0.021021 1.0126
0.021522 1.0135
0.022022 1.0144
0.022523 1.0153
0.023023 1.0162
0.023524 1.0171
0.024024 1.018
0.024525 1.0189
0.025025 1.0198
0.025526 1.0207
0.026026 1.0217
0.026527 1.0226
0.027027 1.0235
0.027528 1.0245
0.028028 1.0254
0.028529 1.0264
0.029029 1.0273
0.02953 1.0283
0.03003 1.0292
0.030531 1.0302
0.031031 1.0312
0.031532 1.0321
0.032032 1.0331
0.032533 1.0341
0.033033 1.0351
0.033534 1.0361
0.034034 1.0371
0.034535 1.0381
0.035035 1.0391
0.035536 1.0401
0.036036 1.0411
0.036537 1.0421
0.037037 1.0432
0.037538 1.0442
0.038038 1.0452
0.038539 1.0462
0.039039 1.0472
0.03954 1.0483
0.04004 1.0493
0.040541 1.0503
0.041041 1.0514
0.041542 1.0524
0.042042 1.0534
0.042543 1.0545
0.043043 1.0555
0.043544 1.0565
0.044044 1.0576
0.044545 1.0586
0.045045 1.0596
0.045546 1.0607
0.046046 1.0617
0.046547 1.0627
0.047047 1.0637
0.047548 1.0647
0.048048 1.0657
0.048549 1.0668
0.049049 1.0678
0.04955 1.0688
0.05005 1.0698
0.050551 1.0707
0.051051 1.0717
0.051552 1.0727
0.052052 1.0737
0.052553 1.0746
0.053053 1.0756
0.053554 1.0765
0.054054 1.0775
0.054555 1.0784
0.055055 1.0793
0.055556 1.0803
0.056056 1.0812
0.056557 1.0821
0.057057 1.0829
0.057558 1.0838
0.058058 1.0847
0.058559 1.0856
0.059059 1.0864
0.05956 1.0872
0.06006 1.0881
0.060561 1.0889
0.061061 1.0897
0.061562 1.0905
0.062062 1.0912
0.062563 1.092
0.063063 1.0928
0.063564 1.0935
0.064064 1.0942
0.064565 1.095
0.065065 1.0957
0.065566 1.0963
0.066066 1.097
0.066567 1.0977
0.067067 1.0983
0.067568 1.099
0.068068 1.0996
0.068569 1.1002
0.069069 1.1008
0.06957 1.1014
0.07007 1.102
0.070571 1.1025
0.071071 1.1031
0.071572 1.1036
0.072072 1.1041
0.072573 1.1046
0.073073 1.1051
0.073574 1.1056
0.074074 1.1061
0.074575 1.1065
0.075075 1.1069
0.075576 1.1074
0.076076 1.1078
0.076577 1.1082
0.077077 1.1086
0.077578 1.109
0.078078 1.1093
0.078579 1.1097
0.079079 1.1101
0.07958 1.1104
0.08008 1.1107
0.080581 1.1111
0.081081 1.1114
0.081582 1.1117
0.082082 1.112
0.082583 1.1123
0.083083 1.1125
0.083584 1.1128
0.084084 1.1131
0.084585 1.1133
0.085085 1.1136
0.085586 1.1139
0.086086 1.1141
0.086587 1.1143
0.087087 1.1146
0.087588 1.1148
0.088088 1.115
0.088589 1.1153
0.089089 1.1155
0.08959 1.1157
0.09009 1.116
0.090591 1.1162
0.091091 1.1164
0.091592 1.1166
0.092092 1.1169
0.092593 1.1171
0.093093 1.1173
0.093594 1.1176
0.094094 1.1178
0.094595 1.1181
0.095095 1.1183
0.095596 1.1185
0.096096 1.1188
0.096597 1.1191
0.097097 1.1193
0.097598 1.1196
0.098098 1.1199
0.098599 1.1202
0.099099 1.1205
0.0996 1.1208
0.1001 1.1211
0.1006 1.1214
0.1011 1.1217
0.1016 1.1221
0.1021 1.1224
0.1026 1.1228
0.1031 1.1232
0.1036 1.1236
0.1041 1.1239
0.1046 1.1244
0.10511 1.1248
0.10561 1.1252
0.10611 1.1256
0.10661 1.1261
0.10711 1.1266
0.10761 1.127
0.10811 1.1275
0.10861 1.128
0.10911 1.1286
0.10961 1.1291
