time energy 
0 0.45493
0.0005005 0.45535
0.001001 0.45578
0.0015015 0.45621
0.002002 0.45665
0.0025025 0.45709
0.003003 0.45753
0.0035035 0.45797
0.004004 0.45842
0.0045045 0.45887
0.005005 0.45933
0.0055055 0.45978
0.006006 0.46025
0.0065065 0.46071
0.007007 0.46118
0.0075075 0.46165
0.008008 0.46212
0.0085085 0.4626
0.009009 0.46308
0.0095095 0.46357
0.01001 0.46405
0.010511 0.46454
0.011011 0.46504
0.011512 0.46553
0.012012 0.46603
0.012513 0.46654
0.013013 0.46704
0.013514 0.46755
0.014014 0.46806
0.014515 0.46858
0.015015 0.46909
0.015516 0.46961
0.016016 0.47014
0.016517 0.47066
0.017017 0.47119
0.017518 0.47171
0.018018 0.47225
0.018519 0.47278
0.019019 0.47331
0.01952 0.47385
0.02002 0.47438
0.020521 0.47492
0.021021 0.47546
0.021522 0.476
0.022022 0.47654
0.022523 0.47708
0.023023 0.47762
0.023524 0.47817
0.024024 0.47871
0.024525 0.47925
0.025025 0.47979
0.025526 0.48033
0.026026 0.48087
0.026527 0.48141
0.027027 0.48195
0.027528 0.48248
0.028028 0.48302
0.028529 0.48355
0.029029 0.48408
0.02953 0.4846
0.03003 0.48513
0.030531 0.48565
0.031031 0.48617
0.031532 0.48668
0.032032 0.48719
0.032533 0.4877
0.033033 0.4882
0.033534 0.4887
0.034034 0.48919
0.034535 0.48968
0.035035 0.49016
0.035536 0.49064
0.036036 0.49111
0.036537 0.49157
0.037037 0.49203
0.037538 0.49248
0.038038 0.49293
0.038539 0.49337
0.039039 0.4938
0.03954 0.49422
0.04004 0.49463
0.040541 0.49504
0.041041 0.49544
0.041542 0.49583
0.042042 0.49621
0.042543 0.49658
0.043043 0.49695
0.043544 0.4973
0.044044 0.49764
0.044545 0.49798
0.045045 0.4983
0.045546 0.49862
0.046046 0.49892
0.046547 0.49922
0.047047 0.4995
0.047548 0.49977
0.048048 0.50004
0.048549 0.50029
0.049049 0.50053
0.04955 0.50076
0.05005 0.50098
0.050551 0.50119
0.051051 0.50139
0.051552 0.50158
0.052052 0.50175
0.052553 0.50192
0.053053 0.50208
0.053554 0.50222
0.054054 0.50235
0.054555 0.50248
0.055055 0.50259
0.055556 0.50269
0.056056 0.50278
0.056557 0.50286
0.057057 0.50294
0.057558 0.503
0.058058 0.50305
0.058559 0.50309
0.059059 0.50312
0.05956 0.50315
0.06006 0.50316
0.060561 0.50317
0.061061 0.50316
0.061562 0.50315
0.062062 0.50313
0.062563 0.5031
0.063063 0.50307
0.063564 0.50303
0.064064 0.50298
0.064565 0.50292
0.065065 0.50286
0.065566 0.50279
0.066066 0.50271
0.066567 0.50263
0.067067 0.50254
0.067568 0.50245
0.068068 0.50235
0.068569 0.50225
0.069069 0.50215
0.06957 0.50204
0.07007 0.50193
0.070571 0.50181
0.071071 0.50169
0.071572 0.50157
0.072072 0.50145
0.072573 0.50132
0.073073 0.5012
0.073574 0.50107
0.074074 0.50094
0.074575 0.50082
0.075075 0.50069
0.075576 0.50056
0.076076 0.50043
0.076577 0.50031
0.077077 0.50018
0.077578 0.50006
0.078078 0.49994
0.078579 0.49982
0.079079 0.49971
0.07958 0.4996
0.08008 0.49949
0.080581 0.49939
0.081081 0.49929
0.081582 0.49919
0.082082 0.4991
0.082583 0.49902
0.083083 0.49894
0.083584 0.49887
0.084084 0.4988
0.084585 0.49874
0.085085 0.49869
0.085586 0.49864
0.086086 0.49861
0.086587 0.49858
0.087087 0.49855
0.087588 0.49854
0.088088 0.49854
0.088589 0.49854
0.089089 0.49856
0.08959 0.49858
0.09009 0.49861
0.090591 0.49866
0.091091 0.49871
0.091592 0.49877
0.092092 0.49885
0.092593 0.49893
0.093093 0.49903
0.093594 0.49914
0.094094 0.49926
0.094595 0.49939
0.095095 0.49953
0.095596 0.49968
0.096096 0.49985
0.096597 0.50002
0.097097 0.50021
0.097598 0.50041
0.098098 0.50062
0.098599 0.50085
0.099099 0.50108
0.0996 0.50133
0.1001 0.50159
0.1006 0.50186
0.1011 0.50214
0.1016 0.50243
0.1021 0.50274
0.1026 0.50306
0.1031 0.50339
0.1036 0.50373
0.1041 0.50408
0.1046 0.50444
0.10511 0.50481
0.10561 0.50519
0.10611 0.50559
0.10661 0.50599
0.10711 0.5064
0.10761 0.50683
0.10811 0.50726
0.10861 0.5077
0.10911 0.50815
0.10961 0.50861
0.11011 0.50907
0.11061 0.50955
0.11111 0.51003
0.11161 0.51052
0.11211 0.51101
0.11261 0.51151
0.11311 0.51202
0.11361 0.51253
0.11411 0.51305
0.11461 0.51357
0.11512 0.5141
0.11562 0.51463
0.11612 0.51516
0.11662 0.51569
0.11712 0.51623
0.11762 0.51677
0.11812 0.51731
0.11862 0.51785
0.11912 0.51839
0.11962 0.51892
0.12012 0.51946
0.12062 0.51999
0.12112 0.52053
0.12162 0.52105
0.12212 0.52158
0.12262 0.5221
0.12312 0.52261
0.12362 0.52312
0.12412 0.52363
0.12462 0.52412
0.12513 0.52461
0.12563 0.5251
0.12613 0.52557
0.12663 0.52603
0.12713 0.52649
0.12763 0.52693
0.12813 0.52736
0.12863 0.52779
0.12913 0.5282
0.12963 0.52859
0.13013 0.52898
0.13063 0.52935
0.13113 0.52971
0.13163 0.53005
0.13213 0.53038
0.13263 0.53069
0.13313 0.53099
0.13363 0.53127
0.13413 0.53153
0.13463 0.53178
0.13514 0.53201
0.13564 0.53223
0.13614 0.53242
0.13664 0.5326
0.13714 0.53276
0.13764 0.5329
0.13814 0.53302
0.13864 0.53312
0.13914 0.5332
0.13964 0.53326
0.14014 0.53331
0.14064 0.53333
0.14114 0.53333
0.14164 0.53332
0.14214 0.53328
0.14264 0.53322
0.14314 0.53315
0.14364 0.53305
0.14414 0.53293
0.14464 0.5328
0.14515 0.53264
0.14565 0.53247
0.14615 0.53228
0.14665 0.53207
0.14715 0.53184
0.14765 0.5316
0.14815 0.53133
0.14865 0.53105
0.14915 0.53076
0.14965 0.53045
0.15015 0.53012
0.15065 0.52978
0.15115 0.52943
0.15165 0.52906
0.15215 0.52868
0.15265 0.5283
0.15315 0.5279
0.15365 0.52749
0.15415 0.52707
0.15465 0.52664
0.15516 0.52621
0.15566 0.52577
0.15616 0.52533
0.15666 0.52488
0.15716 0.52443
0.15766 0.52397
0.15816 0.52352
0.15866 0.52306
0.15916 0.52261
0.15966 0.52215
0.16016 0.5217
0.16066 0.52125
0.16116 0.5208
0.16166 0.52036
0.16216 0.51993
0.16266 0.5195
0.16316 0.51908
0.16366 0.51867
0.16416 0.51827
0.16466 0.51788
0.16517 0.5175
0.16567 0.51714
0.16617 0.51679
0.16667 0.51645
0.16717 0.51613
0.16767 0.51583
0.16817 0.51554
0.16867 0.51528
0.16917 0.51503
0.16967 0.51481
0.17017 0.51461
0.17067 0.51443
0.17117 0.51428
0.17167 0.51416
0.17217 0.51407
0.17267 0.51401
0.17317 0.51397
0.17367 0.51397
0.17417 0.51401
0.17467 0.51408
0.17518 0.51419
0.17568 0.51433
0.17618 0.51452
0.17668 0.51474
0.17718 0.51501
0.17768 0.51532
0.17818 0.51567
0.17868 0.51607
0.17918 0.51652
0.17968 0.51701
0.18018 0.51756
0.18068 0.51815
0.18118 0.51878
0.18168 0.51947
0.18218 0.52021
0.18268 0.521
0.18318 0.52184
0.18368 0.52274
0.18418 0.52368
0.18468 0.52467
0.18519 0.52572
0.18569 0.52682
0.18619 0.52796
0.18669 0.52916
0.18719 0.53041
0.18769 0.53171
0.18819 0.53306
0.18869 0.53445
0.18919 0.5359
0.18969 0.5374
0.19019 0.53894
0.19069 0.54053
0.19119 0.54217
0.19169 0.54386
0.19219 0.5456
0.19269 0.54738
0.19319 0.54922
0.19369 0.5511
0.19419 0.55303
0.19469 0.555
0.1952 0.55703
0.1957 0.5591
0.1962 0.56122
0.1967 0.5634
0.1972 0.56561
0.1977 0.56788
0.1982 0.5702
0.1987 0.57257
0.1992 0.57498
0.1997 0.57744
0.2002 0.57995
0.2007 0.5825
0.2012 0.5851
0.2017 0.58775
0.2022 0.59044
0.2027 0.59317
0.2032 0.59594
0.2037 0.59875
0.2042 0.60159
0.2047 0.60447
0.20521 0.60738
0.20571 0.61032
0.20621 0.61328
0.20671 0.61626
0.20721 0.61927
0.20771 0.62229
0.20821 0.62533
0.20871 0.62837
0.20921 0.63142
0.20971 0.63448
0.21021 0.63754
0.21071 0.64059
0.21121 0.64364
0.21171 0.64668
0.21221 0.64971
0.21271 0.65274
0.21321 0.65574
0.21371 0.65873
0.21421 0.6617
0.21471 0.66465
0.21522 0.66758
0.21572 0.67049
0.21622 0.67337
0.21672 0.67622
0.21722 0.67905
0.21772 0.68186
0.21822 0.68463
0.21872 0.68738
0.21922 0.69009
0.21972 0.69278
0.22022 0.69543
0.22072 0.69805
0.22122 0.70064
0.22172 0.70319
0.22222 0.70571
0.22272 0.7082
0.22322 0.71065
0.22372 0.71307
0.22422 0.71545
0.22472 0.71779
