time energy 
0 0.96593
0.0005005 0.9673
0.001001 0.96867
0.0015015 0.97005
0.002002 0.97143
0.0025025 0.97281
0.003003 0.9742
0.0035035 0.97559
0.004004 0.97699
0.0045045 0.97838
0.005005 0.97978
0.0055055 0.98119
0.006006 0.98259
0.0065065 0.984
0.007007 0.98541
0.0075075 0.98682
0.008008 0.98824
0.0085085 0.98965
0.009009 0.99106
0.0095095 0.99248
0.01001 0.9939
0.010511 0.99531
0.011011 0.99673
0.011512 0.99814
0.012012 0.99956
0.012513 1.001
0.013013 1.0024
0.013514 1.0038
0.014014 1.0052
0.014515 1.0066
0.015015 1.008
0.015516 1.0094
0.016016 1.0108
0.016517 1.0122
0.017017 1.0136
0.017518 1.015
0.018018 1.0163
0.018519 1.0177
0.019019 1.0191
0.01952 1.0204
0.02002 1.0218
0.020521 1.0232
0.021021 1.0245
0.021522 1.0258
0.022022 1.0272
0.022523 1.0285
0.023023 1.0298
0.023524 1.0311
0.024024 1.0324
0.024525 1.0337
0.025025 1.035
0.025526 1.0362
0.026026 1.0375
0.026527 1.0387
0.027027 1.04
0.027528 1.0412
0.028028 1.0424
0.028529 1.0436
0.029029 1.0448
0.02953 1.046
0.03003 1.0471
0.030531 1.0483
0.031031 1.0494
0.031532 1.0505
0.032032 1.0516
0.032533 1.0527
0.033033 1.0538
0.033534 1.0549
0.034034 1.0559
0.034535 1.0569
0.035035 1.0579
0.035536 1.0589
0.036036 1.0599
0.036537 1.0609
0.037037 1.0618
0.037538 1.0628
0.038038 1.0637
0.038539 1.0646
0.039039 1.0655
0.03954 1.0663
0.04004 1.0672
0.040541 1.068
0.041041 1.0688
0.041542 1.0696
0.042042 1.0704
0.042543 1.0711
0.043043 1.0719
0.043544 1.0726
0.044044 1.0733
0.044545 1.0739
0.045045 1.0746
0.045546 1.0752
0.046046 1.0759
0.046547 1.0765
0.047047 1.0771
0.047548 1.0776
0.048048 1.0782
0.048549 1.0787
0.049049 1.0792
0.04955 1.0797
0.05005 1.0802
0.050551 1.0806
0.051051 1.0811
0.051552 1.0815
0.052052 1.0819
0.052553 1.0823
0.053053 1.0827
0.053554 1.083
0.054054 1.0833
0.054555 1.0837
0.055055 1.084
0.055556 1.0843
0.056056 1.0845
0.056557 1.0848
0.057057 1.0851
0.057558 1.0853
0.058058 1.0855
0.058559 1.0857
0.059059 1.0859
0.05956 1.0861
0.06006 1.0863
0.060561 1.0864
0.061061 1.0866
0.061562 1.0867
0.062062 1.0869
0.062563 1.087
0.063063 1.0871
0.063564 1.0872
0.064064 1.0873
0.064565 1.0874
0.065065 1.0875
0.065566 1.0876
0.066066 1.0877
0.066567 1.0877
0.067067 1.0878
0.067568 1.0879
0.068068 1.0879
0.068569 1.088
0.069069 1.088
0.06957 1.0881
0.07007 1.0881
0.070571 1.0882
0.071071 1.0883
0.071572 1.0883
0.072072 1.0884
0.072573 1.0884
0.073073 1.0885
0.073574 1.0886
0.074074 1.0886
0.074575 1.0887
0.075075 1.0888
